epoch,accuracy,loss,val_accuracy,val_loss
0,0.62705314,0.6646063500172467,0.6310502,0.6517170752797808
1,0.726087,0.5325171199781691,0.9269406,0.26340157826031957
2,0.842351,0.38337793990777697,0.9762557,0.06286304667592216
3,0.9761675,0.06956978675919838,0.9954338,0.010235431027103914
4,0.98647344,0.04167004168415465,0.9954338,0.010165045511926759
5,0.98985505,0.03387829115023407,0.99452055,0.020248078768781853
6,0.9909823,0.028393402041611674,0.98995435,0.02008123889952133
